title_name;title_id;runtime;release_day;release_month;release_year;worldwide_gross;domestic_gross;foreign_gross;opening_gross;budget;age_rating;genre_drama;genre_comedy;genre_thriller;genre_action;genre_adventure;genre_romance;genre_crime;genre_fantasy;genre_family;genre_scifi;genre_mystery;genre_horror;genre_other;language_english;language_spanish;language_french;language_other;weekday_friday;weekday_wednesday;weekday_thursday;weekday_other;roi;tickets_sold
an american haunting;tt0429573;83;14;4;2006;29612137;16298046;13314091;6380000;14000000;3;True;False;True;False;False;False;False;False;False;False;True;True;True;True;False;False;False;True;False;False;False;1.1151526428571428;2488251
w;tt1175491;129;17;10;2008;29560587;25534493;4026094;10505668;25100000;3;True;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;0.17771262948207173;3556336
the pledge;tt0237572;124;19;1;2001;29419291;19733089;9686202;5765347;35000000;4;True;False;True;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;-0.15944882857142856;3486411
the losers;tt0480255;97;22;4;2010;29397654;23591432;5806222;9406348;25000000;3;False;False;True;True;True;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;0.17590616;2990042
baby boy;tt0255819;130;27;6;2001;29381649;28734552;647097;8606403;1000000;4;True;False;True;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False;28.381649;5076775
nurse betty;tt0171580;110;8;9;2000;29364989;25170054;4194935;7145950;35000000;4;True;True;False;False;False;True;True;False;False;False;False;False;False;True;True;False;False;True;False;False;False;-0.1610003142857143;4669768
the young victoria;tt0962736;105;6;3;2009;29196409;11001272;18195137;260591;35000000;2;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;-0.1658168857142857;1466836
far from heaven;tt0297884;107;8;11;2002;29027914;15901849;13126065;211279;13500000;3;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.150215851851852;2736979
agent cody banks 2 destination london;tt0358349;100;12;3;2004;28818995;23630159;5188836;8014005;26000000;2;False;True;False;True;True;True;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;0.10842288461538462;3805178
boiler room;tt0181984;120;18;2;2000;28780255;16970581;11809674;5742129;7000000;4;True;False;True;False;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;3.111465;3148530
saving grace;tt0195234;93;4;8;2000;28741330;12178602;16562728;287452;10000000;4;False;True;False;False;False;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;1.874133;2259480
wrong turn;tt0295700;84;19;3;2003;28650575;15418790;13231785;5161498;12600000;4;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;1.2738551587301588;2557013
heist;tt0252503;109;9;11;2001;28510652;23510841;4999811;7823521;39000000;4;True;False;True;True;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;-0.268957641025641;4153858
brown sugar;tt0297037;109;11;10;2002;28316451;27363891;952560;10738882;1000000;3;True;True;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;27.316451;4709791
thunderbirds;tt0167456;95;23;7;2004;28283637;6880917;21402720;2766810;57000000;2;False;True;False;True;True;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False;False;-0.5037958421052632;1108038
the upside of anger;tt0365885;118;11;3;2005;28237488;18761993;9475495;211559;12000000;4;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;1.353124;2926987
case 39;tt0795351;109;13;8;2009;28190603;13261851;14928752;5350570;26000000;4;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;0.08425396153846154;1768246
your highness;tt1240982;102;7;4;2011;28013733;21596445;6417288;9360020;49900000;4;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;-0.4386025450901804;2723385
the tailor of panama;tt0236784;109;30;3;2001;28008462;13729742;14278720;1837068;21000000;4;True;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;0.3337362857142857;2425749
the little vampire;tt0192255;95;27;10;2000;27965865;13572400;14393465;5719627;35000000;2;False;True;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;-0.20097528571428572;2518070
the brothers;tt0250274;106;23;3;2001;27958191;27457409;500782;10302846;1000000;4;True;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;26.958191;4851132
dark skies;tt2387433;97;22;2;2013;27858103;17418667;10439436;8189166;3500000;3;False;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;False;6.959458;2142517
love  basketball;tt0199725;124;21;4;2000;27728118;27459615;268503;8139180;1000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;26.728118;5094548
appaloosa;tt0800308;115;19;9;2008;27712362;20211394;7500968;248847;20000000;4;True;False;False;True;False;True;True;False;False;False;False;False;True;True;True;False;True;True;False;False;False;0.3856181;2814957
dirty dancing havana nights;tt0338096;86;27;2;2004;27685016;14161590;13523426;5900000;25000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;True;False;False;True;False;False;False;0.10740064;2280449
nebraska;tt1821549;115;15;11;2013;27682872;17654912;10027960;140401;12000000;4;True;True;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;1.306906;2171575
traitor;tt0988047;114;27;8;2008;27675014;23530831;4144183;7868465;22000000;3;True;False;True;True;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;0.25795518181818183;3277274
the quiet american;tt0258068;101;22;11;2002;27674124;12988801;14685323;101663;30000000;4;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;True;True;True;False;False;False;-0.0775292;2235593
the last castle;tt0272020;131;19;10;2001;27642707;18244060;9398647;7088213;72000000;4;True;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;-0.6160735138888889;3223332
the road;tt0898367;111;1;5;2009;27639579;8117000;19522579;1502231;25000000;4;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.10558316;1082266
the happytime murders;tt1308728;91;23;8;2018;27506452;20706452;6800000;9532425;40000000;4;False;True;True;True;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;True;False;-0.3123387;2272936
the incredible burt wonderstone;tt0790628;100;14;3;2013;27437881;22537881;4900000;10177257;30000000;3;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;-0.08540396666666666;2772187
frostnixon;tt0870111;122;5;12;2008;27426335;18622031;8804304;180708;25000000;4;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;0.0970534;2593597
left behind;tt2467046;110;2;10;2014;27405896;14019924;13385972;6300147;16000000;3;True;False;True;True;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;False;0.7128685;1716024
ella enchanted;tt0327679;96;9;4;2004;27388767;22918387;4470380;6100000;31000000;2;False;True;False;False;False;True;False;True;True;False;False;False;False;True;False;False;False;True;False;False;False;-0.11649138709677419;3690561
ramona and beezus;tt0493949;103;18;3;2010;27293743;26167002;1126741;7810481;1000000;1;True;True;False;False;False;False;False;True;True;False;False;False;False;True;False;False;False;False;False;True;False;26.293743;3316476
american ultra;tt3316948;96;19;8;2015;27262374;14440985;12821389;5454284;28000000;4;False;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;-0.026343785714285715;1713046
sorority row;tt1232783;101;10;9;2009;27206120;11965282;15240838;5059802;12500000;4;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;True;False;1.1764896;1595370
shoot em up;tt0465602;86;6;9;2007;27122238;12807139;14315099;5450000;39000000;4;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;-0.304558;1861502
let me in;tt1228987;116;1;10;2010;27093592;12134935;14958657;5147479;20000000;4;True;False;True;False;False;False;False;True;False;False;True;True;False;True;False;False;False;True;False;False;False;0.3546796;1538014
ghost town;tt0995039;102;19;9;2008;27090159;13367624;13722535;5012315;20000000;3;True;True;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;0.35450795;1861786
clerks ii;tt0424345;97;21;7;2006;26986174;24148068;2838106;10061132;5000000;4;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;4.3972348;3686727
observe and report;tt1197628;86;10;4;2009;26973554;24007324;2966230;11017334;18000000;4;True;True;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.49853077777777777;3200976
chips;tt0493405;100;23;3;2017;26800152;18600152;8200000;7722802;25000000;4;False;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;False;True;False;0.07200608;2073595
black book;tt0389557;145;14;9;2006;26768563;4398532;22370031;112521;21000000;4;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;True;False;0.2746934761904762;671531
a cure for wellness;tt4731136;146;15;2;2017;26620002;8106986;18513016;4356941;40000000;4;True;False;True;False;False;False;False;True;False;True;True;True;False;True;False;False;True;False;True;False;False;-0.33449995;903788
mongol the rise of genghis khan;tt0416044;126;20;9;2007;26527510;5705761;20821749;135326;18000000;4;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;0.47375055555555556;829325
center stage;tt0210616;115;12;5;2000;26385941;17200925;9185016;4604621;29000000;3;True;False;False;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;-0.09013996551724138;3191266
only the brave;tt3829920;134;18;10;2017;26351322;18343983;8007339;6002665;38000000;3;True;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;True;False;False;-0.3065441578947368;2045037
all about the benjamins;tt0278295;95;8;3;2002;26306533;25916319;390214;10007291;15000000;4;False;True;True;True;False;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;False;0.7537688666666666;4460640
aloha;tt1243974;105;29;5;2015;26250020;21067116;5182904;9670235;37000000;3;True;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;-0.29054;2499064
apollo 18;tt1772240;86;1;9;2011;26236153;17687709;8548444;8704271;5000000;3;False;False;True;False;False;False;False;False;False;True;True;True;False;True;False;False;False;False;False;True;False;4.2472306;2230480
the whole ten yards;tt0327247;98;7;4;2004;26170671;16328471;9842200;6685381;40000000;3;False;True;True;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;True;False;False;-0.345733225;2629383
an education;tt1174732;100;8;10;2009;26096852;12574914;13521938;159017;7500000;3;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;2.479580266666667;1676655
saving silverman;tt0239948;90;9;2;2001;26086706;19402030;6684676;7411852;22000000;3;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.18575936363636364;3427920
